22:02:11 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,204.00
22:02:13 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,203.00
22:02:16 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,202.00
22:06:21 ,Sun Mar 19 2023,50,0.00,189,22.90,66.80,188.00
22:06:23 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,188.00
22:06:26 ,Sun Mar 19 2023,50,0.00,190,22.60,67.00,190.00
22:06:27 ,Sun Mar 19 2023,50,0.00,189,22.60,67.20,190.00
22:06:29 ,Sun Mar 19 2023,50,0.00,190,22.60,67.20,190.00
22:06:31 ,Sun Mar 19 2023,50,0.00,189,22.60,67.00,191.00
22:06:34 ,Sun Mar 19 2023,50,0.00,190,22.60,66.80,191.00
22:06:36 ,Sun Mar 19 2023,50,0.00,189,22.60,67.00,191.00
22:06:38 ,Sun Mar 19 2023,50,0.00,190,22.60,67.30,192.00
22:06:40 ,Sun Mar 19 2023,50,0.00,190,22.60,67.50,191.00
22:06:42 ,Sun Mar 19 2023,50,0.00,190,22.60,67.50,192.00
22:06:44 ,Sun Mar 19 2023,50,0.00,190,22.60,67.30,191.00
22:06:46 ,Sun Mar 19 2023,50,0.00,189,22.60,67.20,192.00
22:06:48 ,Sun Mar 19 2023,50,0.00,190,22.60,67.10,192.00
22:06:50 ,Sun Mar 19 2023,50,0.00,189,22.60,66.90,192.00
22:06:52 ,Sun Mar 19 2023,50,0.00,190,22.70,66.70,193.00
22:06:55 ,Sun Mar 19 2023,50,0.00,189,22.70,66.80,189.00
22:06:56 ,Sun Mar 19 2023,50,0.00,190,22.70,66.90,188.00
